Title,Phone_Number,Addresss,Rating,Num_rating,Rating Count,Price,Category,Cleaned Category,Website_URL,Latitudes,Longitudes,Image_URL,Description,Cleaned Addresss,Business Id
Mile 17 Motor Park,,"5822+354, Buea",3.5,1082,3.5,,Bus Ticket Sales Agency, Bus Ticket Sales Agency ,"https://www.google.com/maps/place/Mile+17+Motor+Park/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x106131962c9e9063:0x460423bacdffe641!8m2!3d4.1501443!4d9.3004412!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYVoWIhR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBEWJ1c190aWNrZXRfYWdlbmN5mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU4xYkdZeVRVUjNFQUXgAQA!16s%2Fg%2F11c1rghdrp!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Bus ticket sales agency At Mile 17 Motor Park youll find yourself in the heart of Bueas bustling transportation network This lively hub acts as the central point for catching buses or taxis to different destinations within and outside of the city As you navigate through the park youll be immersed in the vibrant atmosphere mingling with locals and experiencing the unique energy that comes with the comings and goings of travelers, 5822 354  Buea ,0x106131962c9e9063:0x460423bacdffe641
Catholic Church Bomaka,,"5835+PMX, Buea",3.5,8,0.025878004,,Catholic Church, Catholic Church ,"https://www.google.com/maps/place/Catholic+Church+Bomaka/@4.154374,9.2731913,14z/data=!4m11!1m3!2m2!1schurch+in+buea!6e1!3m6!1s0x106131b9a62bab23:0xcaf86766c25b8b8e!8m2!3d4.154374!4d9.3092402!15sCg5jaHVyY2ggaW4gYnVlYZIBD2NhdGhvbGljX2NodXJjaOABAA!16s%2Fg%2F11hbc300js?entry=ttu",4.154374,9.2731913,https://lh5.googleusercontent.com/p/AF1QipOITZhW9C5HiAl1kJdAhFdeWmoePbpd1FworepG=w408-h525-k-no,Catholic Church, 5835 PMX  Buea ,0x106131b9a62bab23:0xcaf86766c25b8b8e
Kamal shops buea,6 71 73 74 49,"Clerks'quarter, Buea",3.5,12,0.038817006,,Grocery, Grocery ,"https://www.google.com/maps/place/Kamal+shops+buea/@4.1543972,9.1696343,13z/data=!4m10!1m2!2m1!1smarkets+buea+cameroon!3m6!1s0x106133c3e986224b:0xa7415a3dba195b57!8m2!3d4.1543972!4d9.2417321!15sChVtYXJrZXRzIGJ1ZWEgY2FtZXJvb25aFyIVbWFya2V0cyBidWVhIGNhbWVyb29ukgENZ3JvY2VyeV9zdG9yZeABAA!16s%2Fg%2F11fjyvjbdy!5m1!1e1?entry=ttu",4.1543972,9.1696343,,Store purchases  Removal in stores  Delivery, Clerks quarter  Buea ,0x106133c3e986224b:0xa7415a3dba195b57
Presbyterian Guest House,,"567M+27F, Buea",3.5,68,0.219963031,,Guest House, Guest House ,"https://www.google.com/maps/place/Presbyterian+Guest+House/@4.1497431,9.160127,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x1061328a80a53e69:0x7cdb22b4b37b0645!8m2!3d4.1625533!4d9.2331807!15sCg5sb2RnZXMgaW4gQnVlYVoQIg5sb2RnZXMgaW4gYnVlYZIBC2d1ZXN0X2hvdXNlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ2YWpkNVJ6SkJSUkFC4AEA!16s%2Fg%2F11b6hxcn6r?entry=ttu",4.1497431,9.160127,https://lh5.googleusercontent.com/p/AF1QipOM3mFfyimy2_MxjdwsAK3MSL2_GAn1C5FDReFr=w408-h306-k-no,Presbyterian Guest House is a welcoming lodging facility located in Buea Cameroon Operated by the Presbyterian Church it offers comfortable and affordable accommodations for visitors The guest house provides a tranquil setting and features well-maintained rooms a restaurant serving local and international cuisine and various amenities It serves as a hub for individuals attending church functions seminars or those simply seeking a peaceful stay in Buea, 567M 27F  Buea ,0x1061328a80a53e69:0x7cdb22b4b37b0645
Copenhagen guest house,6 78 06 40 86,"molyko to Buea town Rd, Buea",3.5,6,0.019408503,,Holiday apartment rental, Holiday apartment rental ,"https://www.google.com/maps/place/Copenhagen+guest+house/@4.1559658,9.1911265,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x106131e7661535f7:0xd7e0147319dc43f2!8m2!3d4.1576569!4d9.2815097!15sCg5sb2RnZXMgaW4gQnVlYZIBGGhvbGlkYXlfYXBhcnRtZW50X3JlbnRhbOABAA!16s%2Fg%2F11ng6x5dw0?entry=ttu",4.1559658,9.1911265,https://lh5.googleusercontent.com/p/AF1QipMspHuu7IGyth86L1i0RJPcHB52lKqXvL0Ykdsp=w408-h306-k-no,Holiday apartment rental, molyko to Buea town Rd  Buea ,0x106131e7661535f7:0xd7e0147319dc43f2
General Hospital Buea,,"46WJ+C6J, Great Soppo, Buea",3.5,10,0.032347505,,Hospital, Hospital ,"https://www.google.com/maps/place/General+Hospital+Buea/@4.1460761,9.2124868,15z/data=!4m10!1m2!2m1!1shospital+in+buea!3m6!1s0x106132f9a694588b:0xb9d85d500943c515!8m2!3d4.1460761!4d9.2305112!15sChBob3NwaXRhbCBpbiBidWVhkgEIaG9zcGl0YWzgAQA!16s%2Fg%2F11b7fctdq7?entry=ttu",4.1460761,9.2124868,https://lh5.googleusercontent.com/p/AF1QipMNz3G3ACRNnucQWrXktT5CmIQz0-O1Es8PxUE2=w408-h544-k-no,Hospital, 46WJ C6J  Great Soppo  Buea ,0x106132f9a694588b:0xb9d85d500943c515
Maha hostel,,"572R+P54, Buea",3.5,2,0.006469501,,Hostel, Hostel ,"https://www.google.com/maps/place/Maha+hostel/@4.17054,9.230184,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x106131cb16cef4b3:0x82c4c39d8a9acc18!8m2!3d4.1517642!4d9.2904663!15sCg5sb2RnZXMgaW4gQnVlYZIBBmhvc3RlbOABAA!16s%2Fg%2F11nxc6j9kd?entry=ttu",4.17054,9.230184,,Hostel, 572R P54  Buea ,0x106131cb16cef4b3:0x82c4c39d8a9acc18
shalom hostel,,"575Q+4FQ, Buea",3.5,2,0.006469501,,Hotel, Hotel ,"https://www.google.com/maps/place/shalom+hostel/@4.1578448,9.2166492,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x10613153e6dd2435:0x24fe260a47601f3c!8m2!3d4.1578448!4d9.288747!15sCg5sb2RnZXMgaW4gQnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11gzp_ff08?entry=ttu",4.1578448,9.2166492,,Hotel, 575Q 4FQ  Buea ,0x10613153e6dd2435:0x24fe260a47601f3c
Nafta Hotel,,"564Q+QQ3 Nafta Hotel, Buea",3.5,14,0.045286506,,hotel, hotel ,"https://www.google.com/maps/place/Hotel+Residence+Carlos/@4.1517615,9.2639359,14z/data=!4m17!1m5!2m4!1shotels+in+buea!5m2!5m1!1s2023-07-03!3m10!1s0x106132f42ff31dfd:0x3082dec13f4b4acd!5m3!1s2023-07-03!4m1!1i2!8m2!3d4.153972!4d9.230789!15sCg5ob3RlbHMgaW4gYnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11c58rvmpt?entry=ttu",4.1517615,9.2639359,https://lh5.googleusercontent.com/p/AF1QipOg1v9XJjZW55TwhfUinAMqDDcOzizcLDlr5C4L=w408-h544-k-no,Nafta Hotel is ideal for both business and leisure travelers The hotel provides a wide range of rooms to fit all types of travelers including deluxe rooms double rooms and king rooms that can accommodate groups families and couples The hotel provides free WiFi breakfast free parking access air conditioning laundry service and room service during your stay Guests can explore the nearby restaurants before winding down with a drink at the onsite bar, 564Q QQ3 Nafta Hotel  Buea ,0x1061325e743e1eb9:0xdb93b198256f4196
Bokwaongo Main Market,,"46PG+HG2, Unnamed Road, Buea",3.5,89,0.287892791,,Market, Market ,"https://www.google.com/maps/place/Bokwaongo+Main+Market/@4.136381,9.1541822,13z/data=!4m10!1m2!2m1!1smarkets+buea+cameroon!3m6!1s0x10613302f637108f:0xaeaf18443875dfac!8m2!3d4.136381!4d9.22628!15sChVtYXJrZXRzIGJ1ZWEgY2FtZXJvb25aFyIVbWFya2V0cyBidWVhIGNhbWVyb29ukgEGbWFya2V0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJqYW5SNk9HMW5SUkFC4AEA!16s%2Fg%2F11fq9p9qkx!5m1!1e1?entry=ttu",4.136381,9.1541822,,Bokwaongo Main Market is a bustling marketplace that reflects the vibrant spirit of Buea In this lively market youll find an array of vendors selling a wide range of products including fresh produce clothing accessories crafts and household items The market attracts both locals and visitors offering a unique cultural experience As you walk through the vibrant aisles youll be captivated by the lively atmosphere and the friendly banter of traders Bokwaongo Main Market provides an opportunity to immerse yourself in the local culture interact with the community and discover unique items Whether youre looking to buy fresh ingredients or curious about traditional crafts this market offers a fascinating glimpse into the local way of life, 46PG HG2  Unnamed Road  Buea ,0x10613302f637108f:0xaeaf18443875dfac
MUEA MARKET,6 79 77 38 73,"58C3+G7C, Buea",3.5,374,1.209796673,,Market, Market ,"https://www.google.com/maps/place/MUEA+MARKET/@4.1575263,9.2135037,13z/data=!4m10!1m2!2m1!1smarkets+buea+cameroon!3m6!1s0x106131ddb6990337:0x5b637817d496b240!8m2!3d4.1713017!4d9.303133!15sChVtYXJrZXRzIGJ1ZWEgY2FtZXJvb25aFyIVbWFya2V0cyBidWVhIGNhbWVyb29ukgEGbWFya2V0mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU0yYkdaeFZFWjNFQUXgAQA!16s%2Fg%2F11df5xk7nb!5m1!1e1?entry=ttu",4.1575263,9.2135037,,Market, 58C3 G7C  Buea ,0x106131ddb6990337:0x5b637817d496b240
"Presbyterian Church, Buea Station",,"565Q+2X3, Buea",3.5,8,0.025878004,,Presbyterian church, Presbyterian church ,"https://www.google.com/maps/place/Presbyterian+Church,+Buea+Station/@4.1575044,9.2038822,14z/data=!4m10!1m2!2m1!1schurch+in+buea!3m6!1s0x1061325de24b2877:0x5782d1d8437d39fd!8m2!3d4.1575044!4d9.2399311!15sCg5jaHVyY2ggaW4gYnVlYZIBE3ByZXNieXRlcmlhbl9jaHVyY2jgAQA!16s%2Fg%2F1z44qtf_d?entry=ttu",4.1575044,9.2038822,https://lh5.googleusercontent.com/p/AF1QipPiHazS49LxF2xZr_2_jmfJL5AH5j6L2HJoVr_e=w454-h240-k-no,Presbyterian church, 565Q 2X3  Buea ,0x1061325de24b2877:0x5782d1d8437d39fd
Presbyterian Church Buea Town,,"5747+97Q, Unknown Road, Buea",3.5,2,0.006469501,,Presbyterian church, Presbyterian church ,"https://www.google.com/maps/place/Presbyterian+Church+Buea+Town/@4.1551011,9.2465367,14z/data=!4m11!1m3!2m2!1schurch+in+buea!6e1!3m6!1s0x106133841956a78d:0x5b40c72ec23d9cfa!8m2!3d4.1559658!4d9.2632243!15sCg5jaHVyY2ggaW4gYnVlYZIBE3ByZXNieXRlcmlhbl9jaHVyY2jgAQA!16s%2Fg%2F11gslqkfsj?entry=ttu",4.1551011,9.2465367,https://lh5.googleusercontent.com/p/AF1QipP-XRHfpHAGdXUfMmbmur6f10Mfmc3vtdA8ppEm=w408-h544-k-no,Presbyterian church, 5747 97Q  Unknown Road  Buea ,0x106133841956a78d:0x5b40c72ec23d9cfa
Frankies Food,6 78 17 86 26,"Clerk Quarters, Buea",3.5,2,0.006469501,,Restaurant, Restaurant ,"https://www.google.com/maps/place/Frankie's+Food/@4.1623498,9.2227288,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x106133a0bfb51721:0x5d270c796a07fe58!8m2!3d4.1559658!4d9.2632243!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11fmbkzsxb!5m1!1e1?entry=ttu",4.1623498,9.2227288,,Frankies Food is a streetside eatery that offers localstyle grilled meats and traditional dishes The restaurant is known for its beef and chicken kebab barbecue and fish skewers With its affordable prices and local feel Frankies Food is perfect for a quick and casual meal, Clerk Quarters  Buea ,0x106133a0bfb51721:0x5d270c796a07fe58
OIC Restaurant,2 43 15 07 21,"5744+2M4, Great Soppo, Buea",3.5,204,0.659889094,,Restaurant, Restaurant ,"https://www.google.com/maps/place/OIC+Restaurant/@4.1550219,9.2206406,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x1061323f7cadf791:0x796e8efd73c54cf!8m2!3d4.1550219!4d9.2566895!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11b7fbnmwd!5m1!1e1?entry=ttu",4.1550219,9.2206406,,OIC Restaurant is an elegant restaurant that offers a fusion of French and Cameroon cuisine With its refined decor and sophisticated atmosphere OIC Restaurant is perfect for a special occasion or romantic dinner On  site meals  Drive service  Delivery, 5744 2M4  Great Soppo  Buea ,0x1061323f7cadf791:0x796e8efd73c54cf
Ulisfood,,"5748+P7X, Buea",3.5,102,0.329944547,,Restaurant, Restaurant ,"https://www.google.com/maps/place/Ulisfood/@4.156862,9.2296881,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x1061323dc84db8c7:0x98f1e9510c9704ae!8m2!3d4.156862!4d9.265737!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1pzpvvhlh!5m1!1e1?entry=ttu",4.156862,9.2296881,,On  site meals  Take  out  Delivery, 5748 P7X  Buea ,0x1061323dc84db8c7:0x98f1e9510c9704ae
Catholic University Institute Of Buea Campus A,,"58H4+V94, Fako",3.5,2,0.006469501,,School, School ,"https://www.google.com/maps/place/Catholic+University+Institute+Of+Buea+Campus+A/@4.1796493,9.2699094,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x10612e20ce0c6359:0x225771226c94d6f1!8m2!3d4.1796493!4d9.3059583!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11f4qmv49j?entry=ttu",4.1796493,9.2699094,,School, 58H4 V94  Fako ,0x1061321f939928c9:0x678ab270427d3276
Class room block 1,,"Class Room Block I, Buea",3.5,2,0.006469501,,School, School ,"https://www.google.com/maps/place/Class+room+block+1/@4.1450471,9.2501258,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106131063124e679:0x596f37378105e8c5!8m2!3d4.1450471!4d9.2861747!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11j9f7vkly?entry=ttu",4.1450471,9.2501258,https://lh5.googleusercontent.com/p/AF1QipOuReLvJh1mnywfCrnduluBwnTLOYituXZgBoxb=w408-h544-k-no,School, Class Room Block I  Buea ,0x106131063124e679:0x596f37378105e8c5
Buea Town Stadium,,"567Q+3H5, Buea",3.5,478,1.546210721,,Stadium, Stadium ,"https://www.google.com/maps/place/Buea+Town+Stadium/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x106132614577a595:0xc113886b624b9d45!8m2!3d4.1626387!4d9.2389972!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYVoWIhR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBB3N0YWRpdW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTm9lV1ZMTldsM1JSQULgAQA!16s%2Fg%2F11gcg213qn!5m1!1e1?entry=ttu",4.1548455,8.9711476,,The stadium is the epicenter of local football (soccer) matches where you can witness the passion and enthusiasm of devoted fans Join in the electrifying atmosphere as you cheer for your favorite team getting caught up in the exhilaration of the game When the stadium isnt hosting matches it occasionally transforms into a venue for other thrilling events such as live music concerts showcasing local talent and bringing the community together, 567Q 3H5  Buea ,0x106132614577a595:0xc113886b624b9d45
Emjays Supermarket,6 77 95 93 29,"574Q+7P2, D 61, Buea",3.5,46,0.148798521,,Supermarket, Supermarket ,"https://www.google.com/maps/place/Emjay's+Supermarket/@4.1575263,9.2135037,13z/data=!4m10!1m2!2m1!1smarkets+buea+cameroon!3m6!1s0x1061318d7bed82e1:0xbc877df44612cd60!8m2!3d4.1556375!4d9.2892546!15sChVtYXJrZXRzIGJ1ZWEgY2FtZXJvb25aFyIVbWFya2V0cyBidWVhIGNhbWVyb29ukgELc3VwZXJtYXJrZXTgAQA!16s%2Fg%2F11c1pdcp_f!5m1!1e1?entry=ttu",4.1575263,9.2135037,,Purchases in stores  Delivery, 574Q 7P2  D 61  Buea ,0x1061318d7bed82e1:0xbc877df44612cd60
Success Point,,"575F+9GQ, Buea",3.5,4,0.012939002,,Wine bar, Wine bar ,"https://www.google.com/maps/place/Success+Point/@4.1584551,9.2378078,14z/data=!4m11!1m3!2m2!1sbars+in+buea!6e5!3m6!1s0x106133ff82c50ab1:0x4200395bc74be1c0!8m2!3d4.1584551!4d9.2738567!15sCgxiYXJzIGluIGJ1ZWGSAQh3aW5lX2JhcuABAA!16s%2Fg%2F11r6zy6slr?entry=ttu",4.1584551,9.2378078,,Wine bar, 575F 9GQ  Buea ,0x106133ff82c50ab1:0x4200395bc74be1c0
IRISH PARK SNACK BAR AND LODGING,,"5882+Q63, Buea",3.4,43,0.135120148,,Bar, Bar ,"https://www.google.com/maps/place/IRISH+PARK+SNACK+BAR+AND+LODGING/@4.1668781,9.264486,14z/data=!4m10!1m2!2m1!1ssnacks+in+buea!3m6!1s0x106131e81c36c5fb:0x534470d0b0aa87a6!8m2!3d4.1668781!4d9.3005349!15sCg5zbmFja3MgaW4gYnVlYVoQIg5zbmFja3MgaW4gYnVlYZIBA2JhcuABAA!16s%2Fg%2F11df5_9cfm?entry=ttu",4.166878,9.264486,https://lh5.googleusercontent.com/p/AF1QipM7nspjr9M8FCxmW-mUNBK0YIr-xwjGWIZmnDJC=w408-h306-k-no,Meal on site to take away Delivery, 5882 Q63  Buea ,0x106131e81c36c5fb:0x534470d0b0aa87a6
Bojungo Barbing Saloon,6 73 51 37 73,"575R+4QM, Buea",3.4,7,0.021996303,,Barber, Barber ,"https://www.google.com/maps/place/Bojungo+Barbing+Saloon/@4.153807,9.1968989,13z/data=!4m10!1m2!2m1!1sbarber+in+buea!3m6!1s0x106131ed2ce74b6b:0x79b2c1f8480d69b8!8m2!3d4.1578331!4d9.2919214!15sCg5iYXJiZXIgaW4gYnVlYZIBC2JhcmJlcl9zaG9w4AEA!16s%2Fg%2F11c5ghf4sz!5m1!1e1?entry=ttu",4.153807,9.1968989,,Bojungo Barbing Saloon is a mens grooming center that offers haircuts shaves and other grooming services With experienced barbers and a friendly atmosphere it is a perfect place for men to get a fresh new look, 575R 4QM  Buea ,0x106131ed2ce74b6b:0x79b2c1f8480d69b8
"Full Gospel Mission - Molyko Assembly, Buea",6 77 23 36 85,"574M+QX8, Buea",3.4,32,0.100554529,,Church of the assemblies of God, Church of the assemblies of God ,"https://www.google.com/maps/place/Full+Gospel+Mission+-+Molyko+Assembly,+Buea/@4.1520116,9.23998,14z/data=!4m11!1m3!2m2!1schurch+in+buea!6e1!3m6!1s0x1061318cbb9f8f6f:0xe128d473d43ce9e4!8m2!3d4.1569221!4d9.2849506!15sCg5jaHVyY2ggaW4gYnVlYZIBGGFzc2VtYmxpZXNfb2ZfZ29kX2NodXJjaOABAA!16s%2Fg%2F11c5g91m4x?entry=ttu",4.1520116,9.23998,https://lh5.googleusercontent.com/p/AF1QipN8pG1VQ0Zdhcv2xd9wxkc3ORikp2MZrHbmsKkK=w408-h306-k-no,Church of the assemblies of God, 574M QX8  Buea ,0x1061318cbb9f8f6f:0xe128d473d43ce9e4
High Court of Buea,6 77 50 49 24,"564M+MCM, Buea",3.4,5,0.015711645,,Courthouse, Courthouse ,"https://www.google.com/maps/place/High+Court+of+Buea/@4.1567119,9.2155358,15z/data=!4m10!1m2!2m1!1soffice+in+buea!3m6!1s0x10613399ddf2f175:0xc0f0cf7217bc2fe8!8m2!3d4.1567119!4d9.2335602!15sCg5vZmZpY2UgaW4gYnVlYZIBD2NpdHlfY291cnRob3VzZeABAA!16s%2Fg%2F11llbj1m2y?entry=ttu",4.1567119,9.2155358,,Courthouse, 564M MCM  Buea ,0x10613399ddf2f175:0xc0f0cf7217bc2fe8
Executive Hotel,6 54 18 33 22,"5723+3WG, Bakweri Town, Buea",3.4,117,0.367652495,,hotel, hotel ,"https://www.google.com/maps/place/Executive+Hotel/@4.1501845,9.2187661,14z/data=!4m17!1m5!2m4!1shotels+in+buea!5m2!5m1!1s2023-07-03!3m10!1s0x10613247a3b7bc33:0x3f28a5b453effe0f!5m3!1s2023-07-03!4m1!1i2!8m2!3d4.1501845!4d9.254815!15sCg5ob3RlbHMgaW4gYnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11c1vp5zn5?entry=ttu",4.1501845,9.2187661,https://lh5.googleusercontent.com/p/AF1QipM8O_CclYObYgu5g8yIkiNYdY6i1mZjQ8s8VqLa=w408-h725-k-no,A luxury hotel with various types of rooms suited for Solo traveler The hotel provides amenities such as Free WiFi Breakfast Free Parking Access Air Conditioning Laundry Service Business Center Room Service Restaurant Bar and NonSmoking rooms It is suitable for business trips, 5723 3WG  Bakweri Town  Buea ,0x10613247a3b7bc33:0x3f28a5b453effe0f
El Palacio,6 74 22 75 99,"573V+693, Buea",3.4,49,0.153974122,,Hotel, Hotel ,"https://www.google.com/maps/place/El+Palacio/@4.1547905,9.2128178,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x106131915290ea31:0x26b34375b7bdb68c!8m2!3d4.1530225!4d9.2934234!15sCg5sb2RnZXMgaW4gQnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F1hhh12mk4?entry=ttu",4.1547905,9.2128178,,Hotel, 573V 693  Buea ,0x106131915290ea31:0x26b34375b7bdb68c
Bar 7 Hotel,,"576R+CCW, Buea",3.4,31,0.0974122,,Hotel, Hotel ,"https://www.google.com/maps/place/Bar+7+Hotel/@4.17054,9.230184,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x106131edbd85554f:0x8c884d6bc9790f01!8m2!3d4.1611189!4d9.2910761!15sCg5sb2RnZXMgaW4gQnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11csb2svz9?entry=ttu",4.17054,9.230184,https://lh5.googleusercontent.com/p/AF1QipOhzZ2ybgGvpR3gbPKe90QlMmWgxaVn9X7BFTRv=w408-h544-k-no,Hotel, 576R CCW  Buea ,0x106131edbd85554f:0x8c884d6bc9790f01
Harglena Hotel Buea,6 78 98 90 37,"molyko to Buea town Rd, Buea",3.4,9,0.028280961,,Hotel, Hotel ,"https://www.google.com/maps/place/Harglena+Hotel+Buea/@4.1560119,9.2131403,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x1061318d7129090f:0x727838742655eaf5!8m2!3d4.1560119!4d9.2852381!15sCg5sb2RnZXMgaW4gQnVlYVoQIg5sb2RnZXMgaW4gYnVlYZIBBWhvdGVsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJETldWZmRVeFJFQUXgAQA!16s%2Fg%2F11cs1xdk6n?entry=ttu",4.1560119,9.2131403,https://lh5.googleusercontent.com/p/AF1QipM1Hr5H2j7H115wGSUnPAhRJMDT942irZDV-sFM=w408-h929-k-no,Hotel, molyko to Buea town Rd  Buea ,0x1061318d7129090f:0x727838742655eaf5
Silicon Hotel,,"574J+3GQ, Buea",3.4,92,0.28909427,,Hotel, Hotel ,"https://www.google.com/maps/place/Silicon+Hotel/@4.1559658,9.1911265,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x1061318baab2f1a9:0xf92cb5bba87a838!8m2!3d4.1552181!4d9.2813571!15sCg5sb2RnZXMgaW4gQnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11fyxdbhhq?entry=ttu",4.1559658,9.1911265,https://lh5.googleusercontent.com/p/AF1QipMeynAYHiwj6EY-AJ5zgCe6ORRFM2cLn5av2Hlp=w408-h306-k-no,Silicon Hotel is a reputable accommodation option in Buea Cameroon Situated in a convenient location it offers comfortable rooms equipped with modern amenities The hotels friendly and professional staff ensures a pleasant stay for guests providing assistance with any needs they may have Silicon Hotel is an excellent choice for both business and leisure travelers offering a relaxing environment and easy access to nearby attractions, 574J 3GQ  Buea ,0x106131961091be8f:0x2a3e6d9897d2d195
Victoria Guest House Hotel,6 76 87 91 76,"Black and white Round about, Limbe",3.4,189,0.593900185,30 706 FCFA,hotel, hotel ,"https://www.google.com/maps/place/Hotel+Residence+Carlos/@4.1517615,9.2639359,14z/data=!4m17!1m5!2m4!1shotels+in+buea!5m2!5m1!1s2023-07-03!3m10!1s0x106132f42ff31dfd:0x3082dec13f4b4acd!5m3!1s2023-07-03!4m1!1i2!8m2!3d4.153972!4d9.230789!15sCg5ob3RlbHMgaW4gYnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11c58rvmpt?entry=ttu",4.1517615,9.2639359,https://lh5.googleusercontent.com/p/AF1QipNcJv65wQwer3hJGF4cOhys_pkczJf_CGHTN-4r=w426-h240-k-no,This charming guesthouse offers charming rooms an outdoor pool a restaurant free WiFi free parking a 24hour front desk bicycle rental service and proximity to the beach It is suitable for both business and leisure trips, Black and white Round about  Limbe ,0x1066caa0cf9b8acd:0x488f3d7653b7612f
SILICON HOTEL,6 70 85 64 56,"Mile 17, molyko to Buea town Rd, Buea",3.4,72,0.226247689,,hotel, hotel ,"https://www.google.com/maps/place/Hotel+Residence+Carlos/@4.1517615,9.2639359,14z/data=!4m17!1m5!2m4!1shotels+in+buea!5m2!5m1!1s2023-07-03!3m10!1s0x106132f42ff31dfd:0x3082dec13f4b4acd!5m3!1s2023-07-03!4m1!1i2!8m2!3d4.153972!4d9.230789!15sCg5ob3RlbHMgaW4gYnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11c58rvmpt?entry=ttu",4.1517615,9.2639359,https://lh5.googleusercontent.com/p/AF1QipNWo_Y1QyyEC6sbeOIs-u8Ymbjb0qHY4mrGNjF9=w427-h240-k-no,This modern hotel offers guests airconditioned rooms free WiFi breakfast 24hour front desk laundry service and free parking It is situated close to various attractions and is suitable for both business and leisure travelers, Mile 17  molyko to Buea town Rd  Buea ,0x106131961091be8f:0x2a3e6d9897d2d195
Oxford Guest House Restaurant,,"573R+QGV, Buea",3.4,17,0.053419593,,Restaurant, Restaurant ,"https://www.google.com/maps/place/Oxford+Guest+House+Restaurant/@4.1568413,9.2497513,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x106131ed939d4d5d:0x60c70b39f53a3110!8m2!3d4.1544975!4d9.291307!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11f33tyq02!5m1!1e1?entry=ttu",4.1568413,9.2497513,,Oxford Guest House is a restaurant located in a hotel in Buea Cameroon The restaurant offers a range of local and international cuisine with focus on seafood With its relaxed setting and outdoor seating Oxford Guest House Restaurant is perfect for a casual dinner or brunch On  site meals  Take, 573R QGV  Buea ,0x106131ed939d4d5d:0x60c70b39f53a3110
